person,movie,rating
59,tt2679552,1
60,tt2679552,3
65,tt2679552,4
70,tt2679552,4
75,tt2679552,5
89,tt2679552,3
48,tt0094715,4
54,tt0094715,3
69,tt0094715,2
97,tt0094715,5
1,tt0120689,2
2,tt0120689,3
18,tt0120689,3
26,tt0120689,1
38,tt0120689,3
62,tt0120689,5
73,tt0120689,2
78,tt0120689,4
82,tt0120689,3
91,tt0120689,4
92,tt0120689,3
3,tt1340138,2
21,tt1340138,2
30,tt1340138,3
33,tt1340138,3
44,tt1340138,2
46,tt1340138,2
54,tt1340138,5
56,tt1340138,4
66,tt1340138,2
74,tt1340138,4
75,tt1340138,5
76,tt1340138,2
94,tt1340138,2
98,tt1340138,4
16,tt0325980,4
29,tt0325980,4
41,tt0325980,3
49,tt0325980,2
54,tt0325980,4
74,tt0325980,4
78,tt0325980,1
79,tt0325980,2
81,tt0325980,2
84,tt0325980,5
86,tt0325980,1
92,tt0325980,5
94,tt0325980,2
3,tt6086080,4
7,tt6086080,5
10,tt6086080,2
13,tt6086080,4
14,tt6086080,3
21,tt6086080,3
29,tt6086080,3
32,tt6086080,3
38,tt6086080,2
43,tt6086080,5
50,tt6086080,4
67,tt6086080,4
78,tt6086080,3
98,tt6086080,5
5,tt1124037,5
10,tt1124037,2
24,tt1124037,1
34,tt1124037,3
39,tt1124037,2
40,tt1124037,2
41,tt1124037,3
51,tt1124037,4
56,tt1124037,3
63,tt1124037,3
71,tt1124037,3
79,tt1124037,1
83,tt1124037,3
90,tt1124037,1
91,tt1124037,2
15,tt2937696,4
23,tt2937696,4
35,tt2937696,4
39,tt2937696,4
56,tt2937696,4
57,tt2937696,1
66,tt2937696,2
69,tt2937696,2
72,tt2937696,5
76,tt2937696,3
82,tt2937696,3
89,tt2937696,1
91,tt2937696,2
1,tt5052448,4
9,tt5052448,3
13,tt5052448,4
14,tt5052448,5
15,tt5052448,2
19,tt5052448,3
20,tt5052448,2
28,tt5052448,2
29,tt5052448,4
37,tt5052448,3
53,tt5052448,4
63,tt5052448,3
71,tt5052448,5
77,tt5052448,4
89,tt5052448,5
8,tt2713180,3
27,tt2713180,2
28,tt2713180,3
29,tt2713180,4
33,tt2713180,2
36,tt2713180,2
40,tt2713180,2
64,tt2713180,1
66,tt2713180,2
76,tt2713180,3
79,tt2713180,3
81,tt2713180,4
14,tt1291584,2
15,tt1291584,4
16,tt1291584,3
40,tt1291584,3
44,tt1291584,2
48,tt1291584,4
54,tt1291584,4
60,tt1291584,3
69,tt1291584,3
75,tt1291584,5
81,tt1291584,2
86,tt1291584,2
88,tt1291584,3
95,tt1291584,3
8,tt0103064,2
32,tt0103064,4
37,tt0103064,3
39,tt0103064,5
40,tt0103064,5
63,tt0103064,4
69,tt0103064,3
71,tt0103064,4
84,tt0103064,3
6,tt5463162,4
42,tt5463162,4
61,tt5463162,4
65,tt5463162,3
86,tt5463162,4
89,tt5463162,5
90,tt5463162,4
96,tt5463162,2
98,tt5463162,3
1,tt1126591,1
16,tt1126591,2
19,tt1126591,2
38,tt1126591,3
50,tt1126591,1
68,tt1126591,4
1,tt0988045,4
2,tt0988045,2
8,tt0988045,5
14,tt0988045,5
25,tt0988045,4
31,tt0988045,4
37,tt0988045,3
49,tt0988045,2
57,tt0988045,4
64,tt0988045,3
81,tt0988045,1
89,tt0988045,1
1,tt1170358,2
9,tt1170358,2
18,tt1170358,3
38,tt1170358,5
40,tt1170358,1
54,tt1170358,4
66,tt1170358,4
86,tt1170358,5
91,tt1170358,2
2,tt0295297,5
6,tt0295297,2
9,tt0295297,5
14,tt0295297,2
26,tt0295297,5
43,tt0295297,4
46,tt0295297,1
72,tt0295297,4
74,tt0295297,5
81,tt0295297,5
87,tt0295297,4
92,tt0295297,2
94,tt0295297,1
98,tt0295297,5
2,tt1985949,2
3,tt1985949,2
10,tt1985949,4
27,tt1985949,5
35,tt1985949,5
36,tt1985949,1
50,tt1985949,4
56,tt1985949,5
58,tt1985949,2
65,tt1985949,4
66,tt1985949,4
98,tt1985949,3
99,tt1985949,4
18,tt1800241,1
19,tt1800241,1
39,tt1800241,4
50,tt1800241,3
65,tt1800241,5
72,tt1800241,2
73,tt1800241,1
81,tt1800241,2
20,tt0452623,3
22,tt0452623,4
58,tt0452623,1
68,tt0452623,1
69,tt0452623,5
83,tt0452623,4
85,tt0452623,5
89,tt0452623,1
91,tt0452623,2
94,tt0452623,4
95,tt0452623,2
12,tt2179136,3
16,tt2179136,3
38,tt2179136,1
39,tt2179136,2
42,tt2179136,2
44,tt2179136,3
48,tt2179136,3
56,tt2179136,1
63,tt2179136,1
64,tt2179136,3
68,tt2179136,4
83,tt2179136,1
96,tt2179136,3
2,tt1568346,5
3,tt1568346,3
21,tt1568346,3
25,tt1568346,1
28,tt1568346,3
30,tt1568346,4
38,tt1568346,4
50,tt1568346,4
60,tt1568346,4
64,tt1568346,2
65,tt1568346,4
73,tt1568346,5
75,tt1568346,3
90,tt1568346,4
1,tt2446980,3
19,tt2446980,2
33,tt2446980,2
53,tt2446980,4
57,tt2446980,2
63,tt2446980,4
64,tt2446980,5
69,tt2446980,3
75,tt2446980,2
76,tt2446980,3
96,tt2446980,1
11,tt0087469,2
13,tt0087469,2
23,tt0087469,2
29,tt0087469,1
34,tt0087469,3
46,tt0087469,5
50,tt0087469,5
56,tt0087469,5
82,tt0087469,4
1,tt0432021,4
9,tt0432021,3
20,tt0432021,4
53,tt0432021,3
57,tt0432021,2
59,tt0432021,2
69,tt0432021,3
75,tt0432021,4
76,tt0432021,2
84,tt0432021,4
88,tt0432021,1
14,tt4438848,2
16,tt4438848,4
18,tt4438848,4
24,tt4438848,5
29,tt4438848,2
31,tt4438848,3
33,tt4438848,3
40,tt4438848,2
46,tt4438848,5
53,tt4438848,2
88,tt4438848,4
91,tt4438848,3
95,tt4438848,3
4,tt0163651,2
10,tt0163651,3
19,tt0163651,4
22,tt0163651,3
24,tt0163651,1
29,tt0163651,3
31,tt0163651,4
42,tt0163651,5
47,tt0163651,5
54,tt0163651,2
68,tt0163651,3
1,tt1250777,3
4,tt1250777,5
6,tt1250777,5
8,tt1250777,2
20,tt1250777,2
22,tt1250777,3
32,tt1250777,5
43,tt1250777,2
49,tt1250777,1
51,tt1250777,5
55,tt1250777,4
60,tt1250777,3
69,tt1250777,2
72,tt1250777,3
4,tt4287320,3
6,tt4287320,1
14,tt4287320,3
21,tt4287320,2
24,tt4287320,5
30,tt4287320,5
36,tt4287320,4
64,tt4287320,4
65,tt4287320,5
66,tt4287320,3
78,tt4287320,5
92,tt4287320,5
93,tt4287320,3
5,tt5580536,4
8,tt5580536,4
11,tt5580536,5
33,tt5580536,4
42,tt5580536,4
54,tt5580536,4
67,tt5580536,4
75,tt5580536,4
80,tt5580536,2
90,tt5580536,5
91,tt5580536,2
94,tt5580536,4
96,tt5580536,2
14,tt2381941,4
32,tt2381941,2
34,tt2381941,4
35,tt2381941,2
65,tt2381941,3
67,tt2381941,4
72,tt2381941,5
11,tt0458352,3
16,tt0458352,4
28,tt0458352,4
44,tt0458352,5
52,tt0458352,3
55,tt0458352,5
65,tt0458352,2
67,tt0458352,5
86,tt0458352,5
89,tt0458352,3
95,tt0458352,2
10,tt1172570,5
11,tt1172570,2
14,tt1172570,1
15,tt1172570,3
45,tt1172570,4
72,tt1172570,4
81,tt1172570,1
8,tt0361862,2
17,tt0361862,2
20,tt0361862,5
38,tt0361862,4
42,tt0361862,5
46,tt0361862,4
53,tt0361862,1
70,tt0361862,5
81,tt0361862,2
84,tt0361862,3
96,tt0361862,5
1,tt0145487,3
8,tt0145487,5
10,tt0145487,5
14,tt0145487,1
29,tt0145487,5
31,tt0145487,1
32,tt0145487,5
48,tt0145487,1
63,tt0145487,5
66,tt0145487,4
73,tt0145487,1
79,tt0145487,2
80,tt0145487,5
92,tt0145487,4
97,tt0145487,4
98,tt0145487,5
2,tt3076658,3
12,tt3076658,4
17,tt3076658,2
22,tt3076658,2
32,tt3076658,4
49,tt3076658,4
53,tt3076658,2
60,tt3076658,2
67,tt3076658,4
72,tt3076658,1
97,tt3076658,3
3,tt0089469,4
16,tt0089469,5
20,tt0089469,4
24,tt0089469,4
30,tt0089469,3
32,tt0089469,2
33,tt0089469,1
58,tt0089469,3
76,tt0089469,5
79,tt0089469,2
17,tt2004420,1
50,tt2004420,1
53,tt2004420,3
58,tt2004420,4
65,tt2004420,1
69,tt2004420,4
93,tt2004420,2
98,tt2004420,1
2,tt0209144,3
24,tt0209144,1
41,tt0209144,3
54,tt0209144,4
55,tt0209144,4
81,tt0209144,3
86,tt0209144,5
89,tt0209144,5
7,tt0368447,3
8,tt0368447,5
17,tt0368447,1
35,tt0368447,1
46,tt0368447,3
58,tt0368447,3
63,tt0368447,1
68,tt0368447,4
6,tt1398426,4
11,tt1398426,3
18,tt1398426,5
22,tt1398426,5
40,tt1398426,3
55,tt1398426,2
56,tt1398426,3
61,tt1398426,2
64,tt1398426,5
67,tt1398426,5
80,tt1398426,2
88,tt1398426,4
94,tt1398426,5
5,tt1490017,5
19,tt1490017,1
34,tt1490017,4
37,tt1490017,1
40,tt1490017,5
47,tt1490017,5
51,tt1490017,5
54,tt1490017,2
56,tt1490017,1
57,tt1490017,2
63,tt1490017,3
73,tt1490017,3
77,tt1490017,3
92,tt1490017,3
1,tt0978764,2
4,tt0978764,5
16,tt0978764,1
20,tt0978764,2
26,tt0978764,3
41,tt0978764,4
46,tt0978764,5
51,tt0978764,4
65,tt0978764,5
75,tt0978764,5
9,tt1440129,1
23,tt1440129,2
57,tt1440129,5
69,tt1440129,1
78,tt1440129,2
85,tt1440129,2
86,tt1440129,5
87,tt1440129,4
96,tt1440129,1
4,tt1082807,5
16,tt1082807,5
18,tt1082807,3
25,tt1082807,3
29,tt1082807,2
30,tt1082807,3
32,tt1082807,1
51,tt1082807,3
63,tt1082807,4
69,tt1082807,2
77,tt1082807,5
79,tt1082807,5
81,tt1082807,4
83,tt1082807,4
84,tt1082807,3
88,tt1082807,1
5,tt2381249,2
11,tt2381249,1
16,tt2381249,5
26,tt2381249,1
27,tt2381249,4
28,tt2381249,3
32,tt2381249,5
50,tt2381249,3
54,tt2381249,5
59,tt2381249,5
83,tt2381249,3
2,tt1355683,3
21,tt1355683,2
39,tt1355683,2
41,tt1355683,5
42,tt1355683,2
47,tt1355683,5
49,tt1355683,5
63,tt1355683,2
65,tt1355683,5
70,tt1355683,5
71,tt1355683,4
75,tt1355683,3
88,tt1355683,3
2,tt1024648,2
16,tt1024648,3
26,tt1024648,2
29,tt1024648,2
34,tt1024648,5
61,tt1024648,3
84,tt1024648,1
86,tt1024648,4
87,tt1024648,5
99,tt1024648,5
3,tt0101414,3
4,tt0101414,5
6,tt0101414,2
15,tt0101414,3
30,tt0101414,4
32,tt0101414,2
43,tt0101414,1
44,tt0101414,3
58,tt0101414,1
76,tt0101414,4
78,tt0101414,2
88,tt0101414,5
92,tt0101414,3
98,tt0101414,4
10,tt1758810,3
17,tt1758810,4
21,tt1758810,4
27,tt1758810,2
40,tt1758810,1
50,tt1758810,1
55,tt1758810,4
74,tt1758810,2
81,tt1758810,4
87,tt1758810,5
11,tt0840361,5
14,tt0840361,5
15,tt0840361,2
31,tt0840361,1
46,tt0840361,3
56,tt0840361,3
58,tt0840361,5
62,tt0840361,4
64,tt0840361,1
75,tt0840361,3
76,tt0840361,5
77,tt0840361,4
79,tt0840361,3
99,tt0840361,5
25,tt2239822,5
35,tt2239822,5
53,tt2239822,5
54,tt2239822,4
60,tt2239822,2
63,tt2239822,2
66,tt2239822,2
67,tt2239822,3
68,tt2239822,4
72,tt2239822,2
77,tt2239822,2
91,tt2239822,4
94,tt2239822,5
98,tt2239822,4
13,tt3949660,5
34,tt3949660,3
81,tt3949660,1
13,tt5022702,4
14,tt5022702,2
20,tt5022702,5
25,tt5022702,5
29,tt5022702,2
30,tt5022702,5
65,tt5022702,5
81,tt5022702,2
83,tt5022702,4
1,tt2024544,2
26,tt2024544,4
38,tt2024544,2
46,tt2024544,1
64,tt2024544,5
2,tt4005402,2
21,tt4005402,4
46,tt4005402,2
51,tt4005402,1
53,tt4005402,3
56,tt4005402,2
58,tt4005402,2
65,tt4005402,4
78,tt4005402,2
12,tt5432114,2
14,tt5432114,2
16,tt5432114,2
39,tt5432114,4
45,tt5432114,1
48,tt5432114,5
51,tt5432114,4
54,tt5432114,4
56,tt5432114,2
65,tt5432114,4
69,tt5432114,3
73,tt5432114,3
76,tt5432114,2
84,tt5432114,3
4,tt0434409,2
16,tt0434409,4
19,tt0434409,2
33,tt0434409,3
36,tt0434409,1
40,tt0434409,1
43,tt0434409,1
79,tt0434409,1
86,tt0434409,2
91,tt0434409,4
92,tt0434409,5
99,tt0434409,4
24,tt1374989,3
30,tt1374989,4
49,tt1374989,4
73,tt1374989,2
78,tt1374989,3
3,tt1937390,3
18,tt1937390,5
23,tt1937390,4
39,tt1937390,3
41,tt1937390,5
45,tt1937390,3
65,tt1937390,4
73,tt1937390,2
82,tt1937390,5
86,tt1937390,1
87,tt1937390,2
6,tt1961175,2
31,tt1961175,4
36,tt1961175,4
41,tt1961175,3
59,tt1961175,3
69,tt1961175,1
88,tt1961175,1
93,tt1961175,4
7,tt2057392,3
25,tt2057392,3
33,tt2057392,1
40,tt2057392,4
47,tt2057392,4
51,tt2057392,3
54,tt2057392,4
55,tt2057392,1
65,tt2057392,1
68,tt2057392,2
71,tt2057392,2
76,tt2057392,2
79,tt2057392,4
85,tt2057392,2
8,tt0071562,3
10,tt0071562,4
28,tt0071562,2
34,tt0071562,3
46,tt0071562,4
51,tt0071562,1
56,tt0071562,2
61,tt0071562,1
81,tt0071562,2
89,tt0071562,1
90,tt0071562,4
9,tt0088847,4
11,tt0088847,3
15,tt0088847,4
34,tt0088847,2
45,tt0088847,5
61,tt0088847,2
85,tt0088847,1
94,tt0088847,2
97,tt0088847,3
6,tt1321870,2
22,tt1321870,5
24,tt1321870,5
28,tt1321870,4
30,tt1321870,2
36,tt1321870,4
37,tt1321870,4
46,tt1321870,2
54,tt1321870,2
66,tt1321870,4
71,tt1321870,2
77,tt1321870,3
89,tt1321870,2
90,tt1321870,4
10,tt1675434,5
22,tt1675434,2
34,tt1675434,4
62,tt1675434,1
76,tt1675434,3
12,tt3450958,2
22,tt3450958,4
35,tt3450958,5
39,tt3450958,1
51,tt3450958,3
63,tt3450958,3
72,tt3450958,5
77,tt3450958,2
83,tt3450958,3
84,tt3450958,5
18,tt0796366,5
19,tt0796366,4
23,tt0796366,1
25,tt0796366,5
36,tt0796366,2
37,tt0796366,4
46,tt0796366,3
48,tt0796366,5
67,tt0796366,2
71,tt0796366,2
96,tt0796366,4
10,tt1901024,3
20,tt1901024,5
31,tt1901024,4
50,tt1901024,5
55,tt1901024,1
60,tt1901024,1
67,tt1901024,2
88,tt1901024,1
89,tt1901024,1
91,tt1901024,3
99,tt1901024,3
7,tt0414387,2
40,tt0414387,3
54,tt0414387,4
61,tt0414387,4
73,tt0414387,3
75,tt0414387,2
76,tt0414387,4
82,tt0414387,1
9,tt0245429,3
22,tt0245429,4
29,tt0245429,5
40,tt0245429,2
44,tt0245429,3
46,tt0245429,4
74,tt0245429,2
83,tt0245429,5
87,tt0245429,2
2,tt0117509,3
5,tt0117509,3
13,tt0117509,5
35,tt0117509,4
38,tt0117509,5
48,tt0117509,5
53,tt0117509,3
62,tt0117509,4
67,tt0117509,3
80,tt0117509,3
81,tt0117509,5
82,tt0117509,2
83,tt0117509,1
97,tt0117509,5
2,tt3832096,1
4,tt3832096,3
7,tt3832096,1
8,tt3832096,4
11,tt3832096,3
13,tt3832096,2
51,tt3832096,2
57,tt3832096,3
76,tt3832096,2
82,tt3832096,2
86,tt3832096,2
4,tt0050083,5
5,tt0050083,2
7,tt0050083,3
19,tt0050083,1
24,tt0050083,3
25,tt0050083,3
26,tt0050083,3
28,tt0050083,3
43,tt0050083,5
46,tt0050083,5
54,tt0050083,4
61,tt0050083,1
68,tt0050083,4
82,tt0050083,1
86,tt0050083,4
30,tt0371746,2
32,tt0371746,3
35,tt0371746,1
37,tt0371746,4
44,tt0371746,3
50,tt0371746,5
67,tt0371746,1
70,tt0371746,5
73,tt0371746,1
79,tt0371746,4
6,tt0089218,3
24,tt0089218,4
26,tt0089218,4
28,tt0089218,2
32,tt0089218,1
36,tt0089218,5
37,tt0089218,3
39,tt0089218,4
40,tt0089218,4
46,tt0089218,2
63,tt0089218,5
66,tt0089218,2
67,tt0089218,3
71,tt0089218,5
80,tt0089218,3
81,tt0089218,2
84,tt0089218,5
21,tt0790636,2
26,tt0790636,2
35,tt0790636,4
40,tt0790636,1
54,tt0790636,3
55,tt0790636,5
65,tt0790636,2
86,tt0790636,1
87,tt0790636,1
1,tt4578118,2
2,tt4578118,3
14,tt4578118,4
22,tt4578118,2
36,tt4578118,3
37,tt4578118,5
43,tt4578118,4
58,tt4578118,2
59,tt4578118,1
60,tt4578118,5
62,tt4578118,5
66,tt4578118,5
72,tt4578118,4
73,tt4578118,2
98,tt4578118,4
11,tt0486655,1
41,tt0486655,3
59,tt0486655,2
61,tt0486655,4
79,tt0486655,2
81,tt0486655,2
84,tt0486655,4
86,tt0486655,3
88,tt0486655,2
94,tt0486655,5
98,tt0486655,5
25,tt1951264,2
28,tt1951264,1
34,tt1951264,3
35,tt1951264,2
59,tt1951264,4
62,tt1951264,2
67,tt1951264,5
78,tt1951264,3
86,tt1951264,4
87,tt1951264,3
91,tt1951264,3
8,tt1390411,2
10,tt1390411,5
19,tt1390411,4
22,tt1390411,4
29,tt1390411,3
34,tt1390411,2
36,tt1390411,4
47,tt1390411,2
55,tt1390411,5
74,tt1390411,4
79,tt1390411,5
80,tt1390411,4
82,tt1390411,5
86,tt1390411,2
5,tt2872718,2
30,tt2872718,3
33,tt2872718,2
40,tt2872718,2
54,tt2872718,4
55,tt2872718,2
61,tt2872718,3
62,tt2872718,5
66,tt2872718,4
67,tt2872718,5
71,tt2872718,3
74,tt2872718,2
77,tt2872718,4
84,tt2872718,5
89,tt2872718,1
98,tt2872718,3
9,tt4196848,3
26,tt4196848,4
28,tt4196848,4
34,tt4196848,1
47,tt4196848,4
67,tt4196848,3
91,tt4196848,4
98,tt4196848,5
2,tt3381008,2
11,tt3381008,2
16,tt3381008,4
20,tt3381008,4
29,tt3381008,4
32,tt3381008,5
35,tt3381008,5
49,tt3381008,4
55,tt3381008,4
58,tt3381008,2
60,tt3381008,3
63,tt3381008,5
66,tt3381008,2
68,tt3381008,4
79,tt3381008,3
88,tt3381008,1
16,tt0373889,4
20,tt0373889,3
21,tt0373889,2
25,tt0373889,2
26,tt0373889,4
29,tt0373889,5
38,tt0373889,3
39,tt0373889,2
40,tt0373889,4
45,tt0373889,5
47,tt0373889,3
48,tt0373889,4
50,tt0373889,2
57,tt0373889,3
59,tt0373889,3
67,tt0373889,2
93,tt0373889,3
99,tt0373889,5
8,tt1020072,5
16,tt1020072,1
20,tt1020072,5
24,tt1020072,5
28,tt1020072,2
33,tt1020072,2
34,tt1020072,5
37,tt1020072,2
42,tt1020072,2
52,tt1020072,1
60,tt1020072,2
71,tt1020072,2
83,tt1020072,2
87,tt1020072,1
94,tt1020072,5
97,tt1020072,5
99,tt1020072,2
4,tt1825683,2
16,tt1825683,3
19,tt1825683,4
21,tt1825683,5
28,tt1825683,2
30,tt1825683,5
32,tt1825683,4
35,tt1825683,5
56,tt1825683,5
84,tt1825683,4
17,tt4363250,2
28,tt4363250,2
32,tt4363250,2
37,tt4363250,3
38,tt4363250,5
57,tt4363250,1
60,tt4363250,4
73,tt4363250,3
80,tt4363250,4
92,tt4363250,2
16,tt0416449,4
47,tt0416449,4
52,tt0416449,5
75,tt0416449,5
85,tt0416449,5
10,tt0105236,5
24,tt0105236,4
25,tt0105236,2
38,tt0105236,2
49,tt0105236,3
52,tt0105236,2
67,tt0105236,2
88,tt0105236,2
90,tt0105236,5
95,tt0105236,4
1,tt2032572,1
2,tt2032572,4
8,tt2032572,5
25,tt2032572,2
26,tt2032572,4
31,tt2032572,2
62,tt2032572,5
67,tt2032572,5
72,tt2032572,3
75,tt2032572,3
76,tt2032572,5
80,tt2032572,3
82,tt2032572,5
83,tt2032572,2
96,tt2032572,2
97,tt2032572,3
99,tt2032572,4
9,tt2310332,3
14,tt2310332,2
41,tt2310332,4
46,tt2310332,2
65,tt2310332,2
89,tt2310332,4
95,tt2310332,2
99,tt2310332,3
3,tt0070047,4
5,tt0070047,4
6,tt0070047,1
21,tt0070047,5
40,tt0070047,1
44,tt0070047,5
45,tt0070047,2
62,tt0070047,1
64,tt0070047,4
77,tt0070047,5
9,tt0266543,2
19,tt0266543,3
28,tt0266543,3
33,tt0266543,5
50,tt0266543,5
51,tt0266543,5
56,tt0266543,3
63,tt0266543,1
68,tt0266543,4
86,tt0266543,3
97,tt0266543,5
7,tt0349903,1
11,tt0349903,5
15,tt0349903,5
16,tt0349903,1
21,tt0349903,3
22,tt0349903,1
33,tt0349903,4
47,tt0349903,1
51,tt0349903,1
89,tt0349903,2
91,tt0349903,5
93,tt0349903,3
95,tt0349903,5
7,tt1655441,3
16,tt1655441,2
27,tt1655441,4
32,tt1655441,2
45,tt1655441,5
47,tt1655441,3
53,tt1655441,5
65,tt1655441,3
70,tt1655441,5
71,tt1655441,5
77,tt1655441,5
98,tt1655441,2
5,tt0092890,5
16,tt0092890,4
29,tt0092890,2
47,tt0092890,4
50,tt0092890,4
53,tt0092890,5
64,tt0092890,3
71,tt0092890,2
91,tt0092890,4
94,tt0092890,1
5,tt1496025,2
6,tt1496025,4
13,tt1496025,1
14,tt1496025,1
16,tt1496025,4
19,tt1496025,5
20,tt1496025,4
22,tt1496025,2
24,tt1496025,5
27,tt1496025,1
30,tt1496025,3
32,tt1496025,2
40,tt1496025,3
43,tt1496025,4
47,tt1496025,4
48,tt1496025,3
51,tt1496025,1
71,tt1496025,2
72,tt1496025,3
80,tt1496025,2
81,tt1496025,4
96,tt1496025,2
1,tt4094724,3
7,tt4094724,2
16,tt4094724,5
22,tt4094724,2
23,tt4094724,1
24,tt4094724,2
40,tt4094724,4
44,tt4094724,3
60,tt4094724,3
61,tt4094724,5
64,tt4094724,1
68,tt4094724,2
71,tt4094724,3
84,tt4094724,2
86,tt4094724,1
88,tt4094724,3
4,tt1454468,1
15,tt1454468,2
23,tt1454468,4
30,tt1454468,2
45,tt1454468,3
53,tt1454468,4
57,tt1454468,3
63,tt1454468,4
70,tt1454468,5
85,tt1454468,1
87,tt1454468,3
96,tt1454468,3
1,tt0116282,5
5,tt0116282,5
30,tt0116282,2
34,tt0116282,2
59,tt0116282,5
60,tt0116282,3
64,tt0116282,2
65,tt0116282,3
70,tt0116282,1
1,tt2872732,4
4,tt2872732,2
6,tt2872732,3
8,tt2872732,3
11,tt2872732,4
12,tt2872732,3
18,tt2872732,4
20,tt2872732,3
24,tt2872732,2
25,tt2872732,2
58,tt2872732,3
62,tt2872732,4
68,tt2872732,4
83,tt2872732,1
88,tt2872732,3
92,tt2872732,5
96,tt2872732,4
8,tt0770828,3
13,tt0770828,5
21,tt0770828,2
30,tt0770828,1
45,tt0770828,4
49,tt0770828,3
50,tt0770828,5
54,tt0770828,3
56,tt0770828,2
60,tt0770828,3
73,tt0770828,5
77,tt0770828,2
15,tt2361509,2
26,tt2361509,2
32,tt2361509,3
33,tt2361509,1
34,tt2361509,2
35,tt2361509,4
39,tt2361509,4
53,tt2361509,3
70,tt2361509,3
89,tt2361509,3
97,tt2361509,2
3,tt0800039,3
6,tt0800039,1
13,tt0800039,5
16,tt0800039,4
19,tt0800039,2
37,tt0800039,3
40,tt0800039,4
70,tt0800039,5
86,tt0800039,2
99,tt0800039,2
6,tt0469494,1
12,tt0469494,3
15,tt0469494,5
41,tt0469494,5
45,tt0469494,4
50,tt0469494,5
68,tt0469494,3
76,tt0469494,4
91,tt0469494,3
99,tt0469494,5
2,tt1083452,2
34,tt1083452,3
37,tt1083452,5
38,tt1083452,5
39,tt1083452,2
49,tt1083452,5
54,tt1083452,2
58,tt1083452,2
59,tt1083452,2
68,tt1083452,2
72,tt1083452,1
80,tt1083452,2
82,tt1083452,2
99,tt1083452,5
24,tt0822854,5
35,tt0822854,1
36,tt0822854,2
47,tt0822854,1
59,tt0822854,4
74,tt0822854,2
77,tt0822854,2
81,tt0822854,1
89,tt0822854,4
4,tt1712261,3
8,tt1712261,3
11,tt1712261,4
12,tt1712261,3
16,tt1712261,5
39,tt1712261,2
44,tt1712261,2
47,tt1712261,5
50,tt1712261,5
54,tt1712261,3
65,tt1712261,3
82,tt1712261,1
86,tt1712261,4
91,tt1712261,4
1,tt0080455,1
3,tt0080455,3
6,tt0080455,4
12,tt0080455,4
31,tt0080455,4
47,tt0080455,4
52,tt0080455,3
54,tt0080455,5
58,tt0080455,2
62,tt0080455,4
79,tt0080455,2
83,tt0080455,5
90,tt0080455,4
7,tt0488120,1
11,tt0488120,4
12,tt0488120,2
14,tt0488120,5
23,tt0488120,3
26,tt0488120,4
37,tt0488120,4
54,tt0488120,3
66,tt0488120,1
68,tt0488120,2
85,tt0488120,3
86,tt0488120,4
95,tt0488120,2
11,tt0144084,3
22,tt0144084,3
52,tt0144084,3
54,tt0144084,4
55,tt0144084,2
60,tt0144084,5
67,tt0144084,5
68,tt0144084,3
82,tt0144084,4
84,tt0144084,1
86,tt0144084,5
95,tt0144084,4
1,tt0401729,3
21,tt0401729,1
30,tt0401729,5
34,tt0401729,1
35,tt0401729,2
60,tt0401729,4
74,tt0401729,4
76,tt0401729,2
90,tt0401729,4
17,tt5186714,4
23,tt5186714,5
44,tt5186714,2
46,tt5186714,2
63,tt5186714,5
73,tt5186714,5
85,tt5186714,2
87,tt5186714,4
18,tt0107290,4
21,tt0107290,2
26,tt0107290,1
33,tt0107290,2
36,tt0107290,5
44,tt0107290,3
55,tt0107290,4
56,tt0107290,3
59,tt0107290,5
65,tt0107290,3
67,tt0107290,5
72,tt0107290,2
80,tt0107290,2
81,tt0107290,2
83,tt0107290,5
93,tt0107290,5
4,tt0387808,5
14,tt0387808,5
15,tt0387808,1
19,tt0387808,3
52,tt0387808,5
72,tt0387808,3
79,tt0387808,1
91,tt0387808,3
7,tt3079380,3
32,tt3079380,4
34,tt3079380,3
36,tt3079380,5
62,tt3079380,3
73,tt3079380,1
82,tt3079380,4
95,tt3079380,4
96,tt3079380,5
5,tt2493486,1
22,tt2493486,4
25,tt2493486,1
36,tt2493486,3
57,tt2493486,4
59,tt2493486,2
75,tt2493486,3
79,tt2493486,4
87,tt2493486,2
96,tt2493486,5
25,tt0097165,2
39,tt0097165,1
60,tt0097165,4
69,tt0097165,4
70,tt0097165,3
78,tt0097165,2
86,tt0097165,1
95,tt0097165,4
16,tt1183374,4
20,tt1183374,3
32,tt1183374,4
33,tt1183374,3
36,tt1183374,5
54,tt1183374,4
62,tt1183374,2
66,tt1183374,3
86,tt1183374,3
88,tt1183374,5
90,tt1183374,1
91,tt1183374,4
93,tt1183374,3
95,tt1183374,5
7,tt3605418,3
28,tt3605418,3
31,tt3605418,4
45,tt3605418,5
57,tt3605418,1
60,tt3605418,4
68,tt3605418,5
83,tt3605418,1
86,tt3605418,2
91,tt3605418,2
19,tt0949731,3
27,tt0949731,1
40,tt0949731,3
47,tt0949731,5
62,tt0949731,4
79,tt0949731,2
81,tt0949731,4
3,tt0375679,3
21,tt0375679,4
25,tt0375679,3
26,tt0375679,4
36,tt0375679,5
54,tt0375679,4
63,tt0375679,2
77,tt0375679,3
78,tt0375679,2
81,tt0375679,5
87,tt0375679,4
89,tt0375679,5
91,tt0375679,5
93,tt0375679,4
1,tt0783233,4
5,tt0783233,3
10,tt0783233,4
17,tt0783233,3
26,tt0783233,1
27,tt0783233,5
46,tt0783233,5
